dt,register_dt,user_id,user_grade,playmode_cycle,playmode_type,playmode_cnt,sum_play_seconds
2023-05-13,2023-05-13,a8a1b49dcced4c358afd312444d4724c,Unknown,0,1,27,7210.0
2023-05-13,2023-05-13,e113114ac42b4ee8bb6646705f156d96,Unknown,0,1,29,8534.0
2023-05-13,2023-05-13,bfaa366a60174de2ac420cc01bbb9bb4,Unknown,0,1,30,6531.0
2023-05-13,2023-05-13,9d8e0b240dc048869f2f3bfe9f29ee84,Unknown,0,1,32,8129.0
2023-05-13,2023-05-13,8044e60b501e451294ece24089eba26f,Unknown,0,1,34,7371.0
2023-05-13,2023-05-13,e698926d0a414c8cb78cdb1ae566e711,Unknown,0,1,36,8639.0
2023-05-13,2023-05-13,b2d114b3c8c9421ebf26c658220ef342,Unknown,0,1,1,214.0
2023-05-13,2023-05-13,cdeda44620a140459a0bad222750bd03,Unknown,0,1,1,214.0
2023-05-11,2023-05-11,46100f2950e942f5987a961fe8709881,Unknown,0,1,1,275.0
2023-05-11,2023-05-11,e370f70fedec4a45977db227a5a88f2c,Unknown,0,1,1,213.0
2023-05-11,2023-05-11,9a02498885a5429fa41b6c399c92fdb4,Unknown,0,1,1,261.0
2023-05-11,2023-05-11,6dbfb1ae18794a949507c5f3b9c08ca0,Unknown,0,1,1,114.0
2023-05-11,2023-05-11,4bef66e3fd674dff975b5be3c6a056f0,Unknown,0,1,1,189.0
2023-05-11,2023-05-11,187b6828f52c4f0daa70e81cab55c1fa,Unknown,0,1,1,363.0
2023-05-11,2023-05-11,e6fd604c72d44822980ba649429fe2e0,Unknown,0,1,1,212.0
2023-05-11,2023-05-11,02bed50c1bba40628d34e1a5389cab5f,Unknown,0,1,1,471.0
2023-05-11,2023-05-11,0f443bd5387b44eba9e23a1f553e771b,Unknown,0,1,1,260.0
2023-05-11,2023-05-11,59809cf4d3a343d28f040f27327af5a9,Unknown,0,1,1,328.0
2023-05-11,2023-05-11,954d22ecf8994e408d2f9c537cd8b383,Unknown,0,1,1,274.0
2023-05-11,2023-05-11,bec644052b644a22aedef3b2d111c0d1,Unknown,0,1,1,225.0
2023-05-11,2023-05-11,156147b7b4aa40bcba95c699e2e34548,Unknown,0,1,1,380.0
2023-05-11,2023-05-11,bdccfece83d64896b06ab83e4ad42bdd,Unknown,0,1,1,397.0
2023-05-11,2023-05-11,92cd97d03abe42cc902690def3d0bbd2,Unknown,0,1,1,248.0
2023-05-11,2023-05-11,cec240de2a944135acb66f83a757a81e,Unknown,0,1,1,230.0
2023-05-11,2023-05-11,35b3b562a932441ea3250481a9b340d2,Unknown,0,1,1,349.0
2023-05-11,2023-05-11,d02c5262bf134d929c2d9945f8cbc816,Unknown,0,1,1,354.0
2023-05-11,2023-05-11,7ee180656b58452790ec6ffd8097cdb3,Unknown,0,1,1,131.0
2023-05-11,2023-05-11,bb7d48d1d8784c97a65bcc5bac1dda92,Unknown,0,1,1,181.0
2023-05-11,2023-05-11,6bae7062b243456f9407117b5d348af1,Unknown,0,1,1,238.0
2023-05-11,2023-05-11,6e90783294b2447aa0c051d1e6878ccb,Unknown,0,1,1,233.0
2023-05-11,2023-05-11,d43bb555b054494696ac78ab26c87bf0,Unknown,0,1,1,188.0
2023-05-11,2023-05-11,b5ab2d4dcac24828bcc587500e2d0c52,Unknown,0,1,1,370.0
2023-05-11,2023-05-11,eb2a61e5d81d446289195ed1fd5e08bc,Unknown,0,1,1,330.0
2023-05-11,2023-05-11,dc754a76077743a0a44c734ae459202b,Unknown,0,1,1,227.0
2023-05-11,2023-05-11,1f48973216394a8394fa1198ea5e45bd,Unknown,0,1,1,354.0
2023-05-11,2023-05-11,72504ef808d1445bb6f933099f0d2753,Unknown,0,1,1,231.0
2023-05-11,2023-05-11,6a54dbdce9084062bfa251781f430270,Unknown,0,1,1,275.0
2023-05-11,2023-05-11,5c475f839c1848439e903db1912976dc,Unknown,0,1,1,374.0
2023-05-11,2023-05-11,c6ee5ed635c048a2a50fbf90316f263f,Unknown,0,1,1,269.0
2023-05-11,2023-05-11,2766bc0ad34949b689629989feed67d9,Unknown,0,1,1,281.0
2023-05-11,2023-05-11,a3d9ccd2f97444cfbe5caf3c653a9223,Unknown,0,1,1,255.0
2023-05-11,2023-05-11,198840f8237a4d9eaec4be03089566b2,Unknown,0,1,1,304.0
2023-05-11,2023-05-11,ee93dfd9a3de44cda2553d23986f17e0,Unknown,0,1,1,363.0
2023-05-11,2023-05-11,5b25d2390f6a4cfb9bce2e609e6f673f,Unknown,0,1,1,190.0
2023-05-11,2023-05-11,249021e435bd4a63ac96d2424ea1669a,Unknown,0,1,1,353.0
2023-05-11,2023-05-11,51b9f0249f734c40968db9d1cc873e2f,Unknown,0,1,1,185.0
2023-05-11,2023-05-11,954e4e6e70af4d5bb2e33d16f40ecd79,Unknown,0,1,1,225.0
2023-05-11,2023-05-11,7a853a102228473eb96b6b73ad6f0363,Unknown,0,1,1,153.0
2023-05-11,2023-05-11,0d43366903eb43bfa8eecb13718ab846,Unknown,0,1,1,288.0
2023-05-11,2023-05-11,4daa7ddc99f240cca06da68ccff38695,Unknown,0,1,1,166.0
2023-05-11,2023-05-11,fae30ab7db124cf3954adcff7fd23ee1,Unknown,0,1,1,475.0
2023-05-11,2023-05-11,8fc4cc100ba542e6ba6d7662ecb41751,Unknown,0,1,1,284.0
2023-05-11,2023-05-11,d2d2c0b061b44d62acbc905c2fddd225,Unknown,0,1,1,198.0
2023-05-11,2023-05-11,7d5d31f449e44124a30d978fff92c7cd,Unknown,0,1,1,160.0
2023-05-11,2023-05-11,0077fc05daf34a7b8975345af55e00df,Unknown,0,1,1,164.0
2023-05-11,2023-05-11,d940f39917f644b0b2f9b72c4152f19e,Unknown,0,1,1,176.0
2023-05-11,2023-05-11,4d8c5edf112a461cbebd102606f85568,Unknown,0,1,1,390.0
2023-05-11,2023-05-11,f35c172d3a8c49cf8078f3f74decf005,Unknown,0,1,1,114.0
2023-05-11,2023-05-11,835385d0ace64e8f8e8aa49edb24f79b,Unknown,0,1,1,218.0
2023-05-11,2023-05-11,90819694a7d14279ac233532e5405712,Unknown,0,1,1,309.0
2023-05-11,2023-05-11,f17d4fc712814728b47deb4f106eda53,Unknown,0,1,1,235.0
2023-05-11,2023-05-11,638bf93a460547c896936cd0291c661f,Unknown,0,1,1,298.0
2023-05-11,2023-05-11,2fa88a8321f644119c1a1b80d9199afb,Unknown,0,1,2,639.0
2023-05-11,2023-05-11,0507e31114ec4c3c90f129ef098d4a10,Unknown,0,1,2,677.0
2023-05-11,2023-05-11,75ed582af3394b258852f14158d55094,Unknown,0,1,2,371.0
2023-05-11,2023-05-11,8442ec086a824ce5884426f2ce8ca536,Unknown,0,1,2,493.0
2023-05-11,2023-05-11,841c7f18e7f6447792bc97495fa3a34f,Unknown,0,1,2,543.0
2023-05-11,2023-05-11,116e6a343f2741aeb0afe4aecf6b7509,Unknown,0,1,2,414.0
2023-05-11,2023-05-11,d5075cc114c34e03904fbe59415af5ea,Unknown,0,1,2,396.0
2023-05-11,2023-05-11,e7fe20b0424a41bdb6ddcbcb529cfec4,Unknown,0,1,2,650.0
2023-05-11,2023-05-11,729dc427ec0c47fe83ba14122b13d58d,Unknown,0,1,2,538.0
2023-05-11,2023-05-11,5253ecdaf98644ceb70270c5520d0ef9,Unknown,0,1,2,430.0
2023-05-11,2023-05-11,5ff812a2575c41dd92506c7aae295f87,Unknown,0,1,2,645.0
2023-05-11,2023-05-11,b3f51d9258c141f0af80327894c057ac,Unknown,0,1,2,485.0
2023-05-11,2023-05-11,73c7d95114844ee5a12899214c7ae702,Unknown,0,1,2,755.0
2023-05-11,2023-05-11,b9e2274b67a04ffc80464fe57340e1e6,Unknown,0,1,2,490.0
2023-05-11,2023-05-11,29550c8cfb4d476ebe4643e05b1b551a,Unknown,0,1,2,498.0
2023-05-11,2023-05-11,aad12e666014437ab53521967095942e,Unknown,0,1,2,479.0
2023-05-11,2023-05-11,39d835721e94435a814ab76437485801,Unknown,0,1,2,569.0
2023-05-11,2023-05-11,5ce09fc8dda246fb82801de0aed88e9a,Unknown,0,1,2,511.0
2023-05-11,2023-05-11,47fe6485a9304acf8dd17cb7c4fb6783,Unknown,0,1,2,529.0
2023-05-11,2023-05-11,77809424e5c64fd09f4646d497ebacc1,Unknown,0,1,2,376.0
2023-05-11,2023-05-11,8e3d416c758d4a9aaf1a9e3b1ca85544,Unknown,0,1,2,484.0
2023-05-11,2023-05-11,65a48511c2604802912b3affe33df588,Unknown,0,1,2,425.0
2023-05-11,2023-05-11,62504ca6bbc74c2f951cdd467ee3aaf0,Unknown,0,1,2,388.0
2023-05-11,2023-05-11,728c75ee19df4a4b8b713d618b1b8c49,Unknown,0,1,3,795.0
2023-05-11,2023-05-11,ec18360247174b0d8a7df563fa42f92e,Unknown,0,1,3,635.0
2023-05-11,2023-05-11,24fc1468c3b54ad79b08fafc4ff06745,Unknown,0,1,3,713.0
2023-05-11,2023-05-11,00548e001295462494647022106b75a9,Unknown,0,1,3,688.0
2023-05-11,2023-05-11,c398f95c4bbe4f6dab35a7a78cd7ad4e,Unknown,0,1,3,1022.0
2023-05-11,2023-05-11,152c053a738d447d812d6eee32231b9b,Unknown,0,1,3,814.0
2023-05-11,2023-05-11,fb874e1b24254efc8f976df679708dfc,Unknown,0,1,3,721.0
2023-05-11,2023-05-11,9dd8ddc8f04c4f2ea0c14beabf584f1f,Unknown,0,1,3,892.0
2023-05-11,2023-05-11,d21302dc253e441394b8f091e476765a,Unknown,0,1,3,631.0
2023-05-11,2023-05-11,67d7aa59f0e847e18e82bc61c19d6e23,Unknown,0,1,3,683.0
2023-05-11,2023-05-11,ccc00f5c6f0a4b76835794992f2fe1f9,Unknown,0,1,3,790.0
2023-05-11,2023-05-11,d24991225e30472aa9eb7a89afaa99ae,Unknown,0,1,3,756.0
2023-05-11,2023-05-11,55009dda1c8d45e68cc90a558bf82697,Unknown,0,1,3,700.0
2023-05-11,2023-05-11,c89c88dc8a3a47b7ae529e173bcb4fc0,Unknown,0,1,3,582.0
2023-05-11,2023-05-11,6956d0a1e9914486827c4571d6017aa5,Unknown,0,1,4,863.0
2023-05-11,2023-05-11,3f201144c92c4b50acd664bcce727c58,Unknown,0,1,4,1298.0
2023-05-11,2023-05-11,8ca78837fffa4b158012e1bbc94388e3,Unknown,0,1,4,903.0
2023-05-11,2023-05-11,2fddb7a70b85455d8bc8cf0c68feb438,Unknown,0,1,4,1034.0
2023-05-11,2023-05-11,79ff17664baa4c25b10b493b85e8d651,Unknown,0,1,4,818.0
2023-05-11,2023-05-11,f248c757000c453894815d3676068afa,Unknown,0,1,4,1022.0
2023-05-11,2023-05-11,4cf19bf565054f6db7fae159700d3943,Unknown,0,1,4,988.0
2023-05-11,2023-05-11,13af48ad10834337a25c44cc4c6893ef,Unknown,0,1,4,830.0
2023-05-11,2023-05-11,12148164508746588ea079380b635e6d,Unknown,0,1,4,733.0
2023-05-11,2023-05-11,cbe69c51d3464b1eb6c214d26176bdcd,Unknown,0,1,4,1353.0
2023-05-11,2023-05-11,0bd55533518449deb46601b133a5bf7b,Unknown,0,1,4,893.0
2023-05-11,2023-05-11,13810b7233394ecea743ba228342f84d,Unknown,0,1,4,869.0
2023-05-11,2023-05-11,f33f058e444b4b80bc303ac26ee433e9,Unknown,0,1,4,921.0
2023-05-11,2023-05-11,4a17af5ce4144585adde6c4f9b1869c8,Unknown,0,1,4,901.0
2023-05-11,2023-05-11,ccab2b0aa4fc408cb29b6c8d4f46ac87,Unknown,0,1,4,783.0
2023-05-11,2023-05-11,fed93636406c4af694159b17c8ddb2da,Unknown,0,1,4,897.0
2023-05-11,2023-05-11,1e0570d5d0ad4392bbd45a596e6e4f92,Unknown,0,1,4,861.0
2023-05-11,2023-05-11,b81b7188785e422095a0a3c8b7c46725,Unknown,0,1,4,1032.0
2023-05-11,2023-05-11,23f70f2dd32d4e4baf213745bdde0396,Unknown,0,1,4,957.0
2023-05-11,2023-05-11,a4cb29b6a4ab48a389b94f7fbcdd355c,Unknown,0,1,4,1063.0
2023-05-11,2023-05-11,84f4e462e5c14ae9a8154186bbee7047,Unknown,0,1,5,1124.0
2023-05-11,2023-05-11,d9021f4389d8464aa094c3812f4878fd,Unknown,0,1,5,983.0
2023-05-11,2023-05-11,a038e72585b74177bc4ac4523d074f86,Unknown,0,1,5,952.0
2023-05-11,2023-05-11,8e7d7a52e3e04ecab68d556fc721f440,Unknown,0,1,5,1073.0
2023-05-11,2023-05-11,f7db0b7e019b4410a612377d97afb63e,Unknown,0,1,5,1377.0
2023-05-11,2023-05-11,152700d8f08e48f59e68f4ee9c067648,Unknown,0,1,5,1437.0
2023-05-11,2023-05-11,a4b5b992044748a1b3a32ea20e9e4429,Unknown,0,1,5,1057.0
2023-05-11,2023-05-11,ce9c8750f9f34db7887481587cb91938,Unknown,0,1,5,1150.0
2023-05-11,2023-05-11,70e523c1bace42c0ae1183444cc78393,Unknown,0,1,5,1343.0
2023-05-11,2023-05-11,ad92775daf5f4a7fb5711707dd0addb8,Unknown,0,1,5,1252.0
2023-05-11,2023-05-11,e11ce6f83e804de1839ecd4edcdb9e95,Unknown,0,1,5,1119.0
2023-05-11,2023-05-11,83914b20a3c8444fa67f79988f00b45b,Unknown,0,1,6,1367.0
2023-05-11,2023-05-11,9ea5b4bd33864bbbae9bddf7933131b9,Unknown,0,1,6,1195.0
2023-05-11,2023-05-11,281959e2baab4f3797122455609d71ef,Unknown,0,1,6,1354.0
2023-05-11,2023-05-11,1adf49b333bc4320b93877d658fdb626,Unknown,0,1,6,1209.0
2023-05-11,2023-05-11,1382019bded041b3a5ab04f775da04d7,Unknown,0,1,6,1503.0
2023-05-11,2023-05-11,bed66f3a5e554c91bfd831bfaab61161,Unknown,0,1,6,1343.0
2023-05-11,2023-05-11,c2b2c476b62b49d2965157b3a62dd391,Unknown,0,1,6,1314.0
2023-05-11,2023-05-11,9e1c57e9ae774582ad1305b72c40c2b1,Unknown,0,1,6,1308.0
2023-05-11,2023-05-11,0a90103e60ae41db834cdc723a1e9e1c,Unknown,0,1,6,1411.0
2023-05-11,2023-05-11,cf928c97cffe4274afbfa327224376a8,Unknown,0,1,6,1464.0
2023-05-11,2023-05-11,2c5b540e203c4685a7b04ad69f01d9f1,Unknown,0,1,6,1290.0
2023-05-11,2023-05-11,d90fc148659c4b5e93b7fa8ca5614281,Unknown,0,1,7,1513.0
2023-05-11,2023-05-11,eea5e58c38d24da5aee0f5ef85d88cb7,Unknown,0,1,7,1607.0
2023-05-11,2023-05-11,c51a915a28984542b02c33d10f3a0c87,Unknown,0,1,7,1698.0
2023-05-11,2023-05-11,d09e2ed1fab2401e9d847f2f9c6802cc,Unknown,0,1,7,2007.0
2023-05-11,2023-05-11,f325eb7d93ea4c3692e5fab06a321582,Unknown,0,1,7,1831.0
2023-05-11,2023-05-11,9b1a840104a1422ea74d81b61b319183,Unknown,0,1,8,2090.0
2023-05-11,2023-05-11,369356d22efd4c41a2f6d0d629f3e6aa,Unknown,0,1,8,1910.0
2023-05-11,2023-05-11,a87fea3b92c24669a9d7b2edd2657147,Unknown,0,1,8,1959.0
2023-05-11,2023-05-11,800b84ee4822465b9565d1c6259f898e,Unknown,0,1,8,1825.0
2023-05-11,2023-05-11,adeae2a5a86d49f8a91980ba897e4748,Unknown,0,1,8,1545.0
2023-05-11,2023-05-11,1f1f4dcb208645b0a90afda594067bc5,Unknown,0,1,8,1722.0
2023-05-11,2023-05-11,9e3108b6424d4d4f8a0c1127a290ab6a,Unknown,0,1,8,2249.0
2023-05-11,2023-05-11,ed5caa9b2b7d4686937e6da2b0bce440,Unknown,0,1,8,2214.0
2023-05-11,2023-05-11,bf1aaf362e554b1aac70dc8335500007,Unknown,0,1,8,2341.0
2023-05-11,2023-05-11,b6b8a12ea80d45cd87140772a7efa861,Unknown,0,1,9,2671.0
2023-05-11,2023-05-11,927c474ac7864cc49900207da5010034,Unknown,0,1,9,2190.0
2023-05-11,2023-05-11,9b8f9b3cfd264a5990fd7e79deb4cd05,Unknown,0,1,9,1919.0
2023-05-11,2023-05-11,61ca8213fb4e48d1a0e9f3276869ab8f,Unknown,0,1,9,1734.0
2023-05-11,2023-05-11,021186807a4c4fddbd791564b7b1fad5,Unknown,0,1,9,1648.0
2023-05-11,2023-05-11,a73e7203ba554c4e826094021c05ad7b,Unknown,0,1,9,2303.0
2023-05-11,2023-05-11,3452cb5fc252456ea048a06e5fdf30c8,Unknown,0,1,9,2415.0
2023-05-11,2023-05-11,db0b97e8b7e74a10bf44fe063b66ef61,Unknown,0,1,9,1944.0
2023-05-11,2023-05-11,04412273764747298116ac1fb1c534ec,Unknown,0,1,9,2234.0
2023-05-11,2023-05-11,995373e69037489fa5786b6da9acac39,Unknown,0,1,9,1692.0
2023-05-11,2023-05-11,af51e26b5a0543688af8a4af4c3de7b2,Unknown,0,1,10,2358.0
2023-05-11,2023-05-11,07e6c17e36ca4e56b785fb7d67b2bc33,Unknown,0,1,10,2047.0
2023-05-11,2023-05-11,b520657030e14adcaaeaa3aca9664b80,Unknown,0,1,10,2015.0
2023-05-11,2023-05-11,14169c5ffdb54e49ac728400b0a5194b,Unknown,0,1,10,2415.0
2023-05-11,2023-05-11,fe500b7cff154cf5ac076a5ca99f42bb,Unknown,0,1,11,2796.0
2023-05-11,2023-05-11,1ccf1fce83d043d5a4c7ffa952b8d3c5,Unknown,0,1,11,3193.0
2023-05-11,2023-05-11,a1f285d6beb4438c8df1de8e37c362d0,Unknown,0,1,11,2650.0
2023-05-11,2023-05-11,407481d50837418c9c4edbe55b489b64,Unknown,0,1,11,2479.0
2023-05-11,2023-05-11,c7626ff74af24308a30a795e27023ca2,Unknown,0,1,11,2082.0
2023-05-11,2023-05-11,4ddfcfa938594ff6984f803a910fc9a1,Unknown,0,1,11,2561.0
2023-05-11,2023-05-11,a804543b6e9c45a6ad355327a9f03e4d,Unknown,0,1,13,2776.0
2023-05-11,2023-05-11,d6b7d39301f944479dc0b5955dabebf8,Unknown,0,1,13,3053.0
2023-05-11,2023-05-11,6dbc66ed69514457bf0557058102eb23,Unknown,0,1,13,2459.0
2023-05-11,2023-05-11,614ee5c019024afead88ccb20efe1ad7,Unknown,0,1,14,2695.0
2023-05-11,2023-05-11,9f34a07080354d649f138d7df5e4848f,Unknown,0,1,14,3161.0
2023-05-11,2023-05-11,7c85cb72968648448421dc83fe64707c,Unknown,0,1,14,3259.0
2023-05-11,2023-05-11,e2120ab2934544e19dbce559903c41d8,Unknown,0,1,15,3169.0
2023-05-11,2023-05-11,fed6bd7f202e4ea493cf3a37a4261712,Unknown,0,1,16,3766.0
2023-05-11,2023-05-11,d2886ddd86294e67b437675e70328b4a,Unknown,0,1,16,3649.0
2023-05-11,2023-05-11,17307e4274504984818a048750cb7aad,Unknown,0,1,18,4177.0
2023-05-11,2023-05-11,777343cedb6c41f98034dc980b6746b1,Unknown,0,1,18,4066.0
2023-05-11,2023-05-11,6da05570a1114966ae2c0061be58c606,Unknown,0,1,18,3670.0
2023-05-11,2023-05-11,e5e79acb08d341f6b7def14bf221b5bb,Unknown,0,1,18,4382.0
2023-05-11,2023-05-11,a761204b1f994b298fc078b7c12db334,Unknown,0,1,18,3635.0
2023-05-11,2023-05-11,d60521be29d94339806018ee94334335,Unknown,0,1,19,4102.0
2023-05-11,2023-05-11,d03408067a464fc28e722e191da096ce,Unknown,0,1,25,6866.0
2023-05-11,2023-05-11,eb02aeb3dc314f83aa04737e19817562,Unknown,0,1,27,6781.0
2023-05-11,2023-05-11,5df956ca2c7a438bbda7a1300ad08420,Unknown,0,1,28,6223.0
2023-05-11,2023-05-11,7fd5f9687e1a48b8a9a89bd94f273f4a,Unknown,0,1,44,11559.0
2023-05-11,2023-05-11,99d7654de3234ffd82e5d4dfa48b0243,Unknown,0,1,51,12711.0
2023-05-11,2023-05-11,4508a31f9f4b40cbb4dfc9b339ce1ae0,Unknown,0,1,70,17146.0
2023-05-11,2023-05-11,923add194d1044fe94d43105a86798a7,Unknown,0,1,1,120.0
2023-05-11,2023-05-11,d3e8fba7dc9e40fe89ff3b11a581f9b9,Unknown,0,1,1,120.0
2023-05-11,2023-05-11,a89cb31375c4407591b507118c80d07f,Unknown,0,1,1,209.0
2023-05-11,2023-05-11,6139f58320784db5817464edef19b37d,Unknown,0,1,1,209.0
2023-05-11,2023-05-11,ddf73516c1964dfc8e3a787a61165f7f,Unknown,0,1,2,646.0
2023-05-11,2023-05-11,525f2380880c4495aa36005163f99a7d,Unknown,0,1,1,204.0
2023-05-11,2023-05-11,d3753b0a51474e588c9f78550c6c1a59,Unknown,0,1,1,313.0
2023-05-11,2023-05-11,24831847699644a4a88e6adc99d4562f,Unknown,0,1,1,348.0
2023-05-11,2023-05-11,63069abaa80d4cf7b99f091a625f269a,Unknown,0,1,3,632.0
2023-05-23,9999-12-31,6d843a7d79a34ede9106f6b4101d8c2c,Sliver3,-2913396,1,1,164.0
2023-05-23,9999-12-31,5c150a2e73a94d3aaf6c5c938891247f,Sliver3,-2913396,1,2,367.0
2023-05-23,9999-12-31,15b030b845434dd18f1521ece1de3c71,Sliver3,-2913396,1,3,709.0
2023-05-23,9999-12-31,dd31f322d0934336887c561d53afc701,Sliver3,-2913396,1,3,770.0
2023-05-23,9999-12-31,5ca3bc1b30c04e4b815c6fc7734b717a,Sliver3,-2913396,1,5,850.0
2023-05-14,2023-05-14,8b00d043155e4c50bb0f6e0b0e1486d0,Unknown,0,1,1,270.0
2023-05-14,2023-05-14,7b31e8c11216435ca04b6ddd60605e2d,Unknown,0,1,1,347.0
2023-05-14,2023-05-14,272f962a23c84ad891d72639c177e215,Unknown,0,1,1,195.0
2023-05-14,2023-05-14,738c0bccf3e04fe3903ac11cb3ffa9ca,Unknown,0,1,1,335.0
2023-05-14,2023-05-14,bb384dbf2bdb42a1b28938567dbf57fb,Unknown,0,1,1,346.0
2023-05-14,2023-05-14,6a0f70309d3a44cfaf444be90dba7072,Unknown,0,1,1,268.0
2023-05-14,2023-05-14,caa3d95576a3417ca60e9d7fb6a063a3,Unknown,0,1,1,192.0
2023-05-14,2023-05-14,0b252da771874b858e70c1b9f58c58ad,Unknown,0,1,1,216.0
2023-05-14,2023-05-14,807495684deb4e079b93356a0e642603,Unknown,0,1,1,202.0
2023-05-14,2023-05-14,888b4fbe12a24e508543095999e63cf8,Unknown,0,1,1,231.0
2023-05-14,2023-05-14,0592035f6df9439ba9b644cf8840a6f3,Unknown,0,1,1,201.0
2023-05-14,2023-05-14,38c9284a17314beb9dc852de0a47db5d,Unknown,0,1,1,98.0
2023-05-14,2023-05-14,2603232da2f947bd9d5a053741d02382,Unknown,0,1,1,83.0
2023-05-14,2023-05-14,3346656be4c94642b56ae6a1e7536d74,Unknown,0,1,1,220.0
2023-05-14,2023-05-14,d9b10d81eab249839c0dd6b13bcc4f33,Unknown,0,1,1,364.0
2023-05-14,2023-05-14,2c176255d2a14f17a8900facccd7778e,Unknown,0,1,1,285.0
2023-05-14,2023-05-14,2e5b009c34874189ac94cf4ed57e4be0,Unknown,0,1,1,224.0
2023-05-14,2023-05-14,c7c157511f0c4adcba2128d8dca65298,Unknown,0,1,1,253.0
2023-05-14,2023-05-14,b21d7e206db24ab4a244a0fa5155ae74,Unknown,0,1,1,342.0
2023-05-14,2023-05-14,f0240de1530941bba458430d02e135ca,Unknown,0,1,1,361.0
2023-05-14,2023-05-14,4ad91649c75d43068b7882c8749b2d4c,Unknown,0,1,1,166.0
2023-05-14,2023-05-14,7bc8266c951948cab2e59cd0f7ae82fc,Unknown,0,1,1,213.0
2023-05-14,2023-05-14,662fc0e5ede64eff908c4aada5521755,Unknown,0,1,1,239.0
2023-05-14,2023-05-14,31bf56ac6753474a9cee0e840414ef12,Unknown,0,1,1,241.0
2023-05-14,2023-05-14,618e4fb57e1245d18ce210d875c5f768,Unknown,0,1,1,277.0
2023-05-14,2023-05-14,94748c68f501411ab43fb3aa0667d052,Unknown,0,1,1,275.0
2023-05-14,2023-05-14,2767daa62e8a401581f8731a762b26c4,Unknown,0,1,1,198.0
2023-05-14,2023-05-14,34cfdcaad97448bc87ed0961f7b3282f,Unknown,0,1,1,340.0
2023-05-14,2023-05-14,56c3a3d2865b4ab1883e13ab3ee259f4,Unknown,0,1,1,346.0
2023-05-14,2023-05-14,21679c1c76874a6eb9a695b0b684d1da,Unknown,0,1,1,225.0
2023-05-14,2023-05-14,72b59c0b70124e06a448ac6c2d247e07,Unknown,0,1,1,281.0
2023-05-14,2023-05-14,b470b3d066dc40db8649645c6a053fa1,Unknown,0,1,1,233.0
2023-05-14,2023-05-14,2c61fa94468049eca65d7e07a1bbafe2,Unknown,0,1,1,234.0
2023-05-14,2023-05-14,eb0941ea99af4e808bef38b845f93a4c,Unknown,0,1,1,153.0
2023-05-14,2023-05-14,b95e92fd3f87489bb5aef4ce9ac7e25c,Unknown,0,1,1,352.0
2023-05-14,2023-05-14,dabb3bf8aa7046949083305ce7edad05,Unknown,0,1,1,210.0
2023-05-14,2023-05-14,cd0e4e547733475b933ca16fa3a26548,Unknown,0,1,1,337.0
2023-05-14,2023-05-14,410da6baaa3c4d4fb48d8b6e6f448dbb,Unknown,0,1,1,190.0
2023-05-14,2023-05-14,5eb3eed5911e423f9fe640a488e41c79,Unknown,0,1,1,343.0
2023-05-14,2023-05-14,b49ddda0041f4eab906c2676b141e092,Unknown,0,1,1,205.0
2023-05-14,2023-05-14,d094106234004f9e8028f37256a4f951,Unknown,0,1,1,211.0
2023-05-14,2023-05-14,da374c4c1bc44bf184460c006f129ff8,Unknown,0,1,1,318.0
2023-05-14,2023-05-14,a7852d3369cb468b8f5562086878c121,Unknown,0,1,1,327.0
2023-05-14,2023-05-14,bce54f1733444872aa9ad179ed73c023,Unknown,0,1,1,271.0
2023-05-14,2023-05-14,94e0bca59ec04a4e9cebd4d6463238a6,Unknown,0,1,1,173.0
2023-05-14,2023-05-14,d4d2f442220d44909ff3952ab69b3d77,Unknown,0,1,1,340.0
2023-05-14,2023-05-14,5fa2ecb89e754f9e93c72095c2dcc254,Unknown,0,1,1,209.0
2023-05-14,2023-05-14,d3e550d783c544679354d72dbc13f671,Unknown,0,1,1,213.0
2023-05-14,2023-05-14,ae4a9dea7d6d46639c947e65aee1dd74,Unknown,0,1,1,239.0
2023-05-14,2023-05-14,748e7807079e4fbabcf705ea9f4009ab,Unknown,0,1,1,313.0
2023-05-14,2023-05-14,fedc36e4d287480f9ca141026a15e5fd,Unknown,0,1,1,294.0
2023-05-14,2023-05-14,d5b5bec6800a4a9db5703302214f4613,Unknown,0,1,1,297.0
2023-05-14,2023-05-14,2dcbeffd6d2b4be8a26e9182e42b69c5,Unknown,0,1,1,162.0
2023-05-14,2023-05-14,8ca268e67bf74265b9c1ddabc7f16909,Unknown,0,1,1,288.0
2023-05-14,2023-05-14,1d0f24b98c284677aa02d22d0e0a3ec5,Unknown,0,1,1,335.0
2023-05-14,2023-05-14,66a3aa9997b84d0388f70d318ac557b4,Unknown,0,1,1,220.0
2023-05-14,2023-05-14,dab483a139bd4ce0ba4fd78d912df08b,Unknown,0,1,1,380.0
2023-05-14,2023-05-14,42bcb6f2ceb042be8418b57968ae8ddf,Unknown,0,1,1,230.0
2023-05-14,2023-05-14,d96820141e704a0c9a64f5d036c3fd5e,Unknown,0,1,1,277.0
2023-05-14,2023-05-14,029407c4b707461e9610f0434a106a6b,Unknown,0,1,1,256.0
2023-05-14,2023-05-14,6d0a58b438d146b281ba5f546fb1eb78,Unknown,0,1,1,131.0
2023-05-14,2023-05-14,2a0c441f4f6648dd8062c1068092f26a,Unknown,0,1,1,230.0
2023-05-14,2023-05-14,231c368d9d4446af8a409a795af41c3e,Unknown,0,1,1,166.0
