dt,user_id,on_gold,spend_gold,earn_gold,on_diamond,spend_diamond,earn_diamond
2023-05-09,7f62a2496cb04b74b11ba2462eb1c203,8093,0,0,0,0,0
2023-05-09,e3515261e1064565b27a56b94a1864fe,8618,0,0,0,0,0
2023-05-09,85854fdf76474849b823f44411f06afc,2235,0,0,0,0,0
2023-05-09,3e1cd20c92e9452d803f52424360505d,1232,0,0,0,0,0
2023-05-09,b647c41b5ef24c5cb3f5656f4692ecf5,8144,0,0,0,0,0
2023-05-09,d3f70ea2b2e5427d9df3e3353db360fd,6612,0,0,0,0,0
2023-05-09,c86215ae8c63450d83519aec89d3cc13,471,0,0,0,0,0
2023-05-09,0819576638d94bddbe6c4f8cfe9bd5ad,219,0,0,0,0,0
2023-05-09,22660123cd2e4d10baad7d1443ba994b,6114,0,0,0,0,0
2023-05-09,1df77b738acc4b30a103188b4a47f8c7,6114,0,0,0,0,0
2023-05-09,7444fdf882034919b743d38a7e88a9d4,6116,0,0,0,0,0
2023-05-09,c3c081dd2a2b4054bc2a2acae906948b,1000,0,0,0,0,0
2023-05-09,1430dbc08ae64068a970318180b001c9,1000,0,0,0,0,0
2023-05-09,ab1c6041c04a4a9caab358ae23a7ca53,1000,0,0,0,0,0
2023-05-09,5120430920934930991fa6d2588e86e8,1000,0,0,0,0,0
2023-05-09,a54a81b512574508bee93a46fbc3e6ad,1000,0,0,0,0,0
2023-05-09,6bbc889ffb5e4e2880b587bdf8d19a00,1000,0,0,0,0,0
2023-05-09,324ea35a165a467296b2b5afaf7a9a8a,1000,0,0,0,0,0
2023-05-09,92f1455484614517be99e5e7560b624c,1000,0,0,0,0,0
2023-05-09,c0a8245c573d4c35be48d4521ecac318,1000,0,0,0,0,0
2023-05-09,9efa143afb1b41929764a37b2f0b094f,1000,0,0,0,0,0
2023-05-09,279f349e60a5417d9b15da4fe0770a35,1000,0,0,0,0,0
2023-05-09,4a6e59f3d6854c079a93a7497f53c0fd,1000,0,1000,0,0,0
2023-05-09,42516eaaf6a943da9b3c7cf9a0e6a3db,1000,0,0,0,0,0
2023-05-09,61a398ca26ca4c4eb136560bec11f27f,1000,0,0,0,0,0
2023-05-09,1b216fa1888743dda4e0bcf5ce2aad60,1000,0,0,0,0,0
2023-05-09,8c157cc18f414ebda2b0ba38f45e6cc1,1000,0,0,0,0,0
2023-05-09,d6b97b8a89c444e8a05ff32a5c42421a,1000,0,0,0,0,0
2023-05-09,aa3e1fb1e2b8431dac61b408d991da23,1000,0,0,0,0,0
2023-05-09,e142597ffcf84c5ea7acac15d7cb7ace,1000,0,0,0,0,0
2023-05-09,236279ccee1f423aaeadab9416b84c39,1000,0,0,0,0,0
2023-05-09,fcf5ad082eda43a789852e67d3160668,1000,0,0,0,0,0
2023-05-09,e4b44607a48a43e18351483cfaaa7703,1000,0,0,0,0,0
2023-05-09,585772ec968e4aacada1edded0fbd5c2,1000,0,0,0,0,0
2023-05-09,9e7344ff742f481980b9d30e0517e66c,1000,0,0,0,0,0
2023-05-09,efa57f4ec4164e00b6476e87b1342c57,1000,0,1000,0,0,0
2023-05-09,acec20b0751a455d8bc3f550a197b595,6121,0,0,0,0,0
2023-05-09,35be0e13db6c47c1a6441d53dab463a1,6126,0,0,0,0,0
2023-05-09,e91cd98686834a3eaa9b1e2122bbca2d,6126,0,0,0,0,0
2023-05-09,e6e016b05553400597b7a1d259ca6b97,500,0,0,0,0,0
2023-05-09,7b1ba377340241ffa86c37024c89984b,500,0,0,0,0,0
2023-05-09,9eb85d1dd1b04ef59e4eabcb2e04dc9f,500,0,0,0,0,0
2023-05-09,5f4428dc6ca643c4bbc540a550905bdf,500,0,0,0,0,0
2023-05-09,2ea9cd7b0b544c7aa506320b383d82ee,500,0,0,0,0,0
2023-05-09,1832ec3b199149f3940c9541f2088b5c,500,0,0,0,0,0
2023-05-09,df69c1cf14e247d39455d93bb330812a,500,0,0,0,0,0
2023-05-09,fbf9eded2ceb4323ab7fc035bd2daddf,500,0,0,0,0,0
2023-05-09,5408684c4c1c42e7879e27b1db9a8b22,500,0,0,0,0,0
2023-05-09,0623363694244e7abe56b4a5077329ac,500,0,0,0,0,0
2023-05-09,a3fad611035041d1a7258259de6db7ed,500,0,0,0,0,0
2023-05-09,d7a0419d428c4efa8dfa7be576a5fd58,500,0,0,0,0,0
2023-05-09,fec98f4bcf31403abedf755df43372fb,500,0,0,0,0,0
2023-05-09,88abe70b9c1745f8b984c7da771cb5e6,500,0,0,0,0,0
2023-05-09,bb3981d6774a45918804d0d1e53172a3,500,0,0,0,0,0
2023-05-09,59644c06fa1240b5a0278bd5c6f45c0a,500,0,0,0,0,0
2023-05-09,dcbf94b1011e48bab8a7d4ce3dfbc80d,6136,0,0,0,0,0
2023-05-09,3aa7c1f5cbad4e1bb76a914c418e4fac,3065,0,0,0,0,0
2023-05-09,56d2f6a9c0c241fb991893ca3a7a7fdd,6144,0,0,0,0,0
2023-05-09,4d851ac7e4984d9d879e4264477ec526,6148,0,0,0,0,0
2023-05-09,2d4947f92f604e4a97631e60acd1a82f,6662,0,0,0,0,0
2023-05-09,ddc0f1c7188548fc8cebd0e7cc1a9577,6429,0,0,0,0,0
2023-05-09,e8b3680f73e54274a755aa93ebfe8417,8240,0,0,0,0,0
2023-05-09,3d2095fb71e94931ad491dfb16c98f57,6212,0,0,0,0,0
2023-05-09,5fc78cd54bad443f9ae3bed8e3bfe3ac,8263,0,0,0,0,0
2023-05-09,fdc744012522430dbcb71968105409e8,1105,0,0,0,0,0
2023-05-09,8b8dbea8993541fd931d8524af9db7b5,1114,0,0,0,0,0
2023-05-09,84d60668c2584cbe831ff7b17578dc59,2138,0,0,0,0,0
2023-05-09,14e4bac20e824b91b60e19ef88a6fab3,100,0,0,0,0,0
2023-05-09,45570cf9f9614b1eb273dfa8f2e17d56,1125,0,0,0,0,0
2023-05-09,7e86fcc5809f4070bb995bbe7e123751,1129,0,0,0,0,0
2023-05-09,def1e75ec8084a8f8c070621051f010b,1133,0,0,0,0,0
2023-05-09,3e29142fb4584c61a5b5197c825acc04,1149,0,0,0,0,0
2023-05-09,099a0dbeb4b14854a060d94a0c35f4b1,6285,0,0,0,0,0
2023-05-09,e45c336457c74481a5410f4a00d8589c,5790,0,0,0,0,0
2023-05-09,73dfc34525a44c57ab69b3205221c8fc,8613,0,0,0,0,0
2023-05-09,c4919f9af12e4e23b85338a94461d604,182,0,0,0,0,0
2023-05-09,bb21e87a65c0404bb6ede656605109c7,6593,0,0,0,0,0
2023-05-09,65391920487e4734a3bff0834642f142,8131,0,0,0,0,0
2023-05-09,0a5f396238234b01ac64607a4abab8b1,8133,0,0,0,0,0
2023-05-09,c1970de4ef894af3843dc41e5bfd3b89,8133,0,0,0,0,0
2023-05-09,80a6ee3acea341c4be3f8bbd60e50360,6103,0,0,0,0,0
2023-05-09,0c332d72c2f24b8b9f1437f526376af6,6372,0,0,0,0,0
2023-05-09,78d029cafd4148a9a9f1296b430458b9,6119,0,0,0,0,0
2023-05-09,a24c0fc40c1a448c8968adb4ee308730,1000,0,0,0,0,0
2023-05-09,270435222f494e27a8affcad8b5b0226,1000,0,0,0,0,0
2023-05-09,f47901285e424a188e46d773878f08bc,1000,0,0,0,0,0
2023-05-09,4e9c9343343840eb972ff029635e210c,1000,0,0,0,0,0
2023-05-09,1cda5e2caad04b06a8334baeb71b9950,1000,0,0,0,0,0
2023-05-09,d49447fb4bd74d8db155ec3a25f9c0c2,1000,0,0,0,0,0
2023-05-09,51edb8f0817640bcacd0c9147ca39eaf,1000,0,0,0,0,0
2023-05-09,9bcd4b3cd0424affb5b764c4ede7290d,1000,0,0,0,0,0
2023-05-09,aaec9664036f408db24680854ae2a434,1000,0,0,0,0,0
2023-05-09,26275203abda4517b13af498de375c6f,1000,0,0,0,0,0
2023-05-09,e8c8d93f4bea441ca2064ba5677f173f,1000,0,0,0,0,0
2023-05-09,8d1f01a368804ec6836a48bd9de153e4,1000,0,0,0,0,0
2023-05-09,1e670058f25146cd9a279bbcd864cb71,6121,0,0,0,0,0
2023-05-09,91b46e5b273045dab912e5b52e4561fb,500,0,0,0,0,0
2023-05-09,7b7d10454a5645d5a12c27073b91dab7,500,0,0,0,0,0
2023-05-09,2865be3aad4a4562bb35a724c1da2518,500,0,0,0,0,0
2023-05-09,7c17c14373fc4add8fbe5f76c2c42786,500,0,0,0,0,0
2023-05-09,187268fe2f7e47e5a873e1ff3b6c1b5b,500,0,0,0,0,0
2023-05-09,ba2c51b3631d4e9f960863e882257900,500,0,0,0,0,0
2023-05-09,edc5593678084f418e0c488dd091e689,500,0,0,0,0,0
2023-05-09,9d1ba55fc8804069a42b839703f2dd22,500,0,0,0,0,0
2023-05-09,9be524bd0b3341c8afb6566fe8157593,500,0,0,0,0,0
2023-05-09,807c299518b04a319021b03a0740a27a,500,0,0,0,0,0
2023-05-09,20912801adf743d6ac38992e6da8938c,500,0,0,0,0,0
2023-05-09,bdb585ec0c53495ab4f716f236001579,500,0,0,0,0,0
2023-05-09,5858082dcb1547cd9f3f138bd3fe7825,500,0,0,0,0,0
2023-05-09,b0faa4ace8a74fbc84eae2f802473ec8,500,0,0,0,0,0
2023-05-09,57b6e799ca6e49b48555d7d939c90a3f,500,0,0,0,0,0
2023-05-09,aa40bd0d7bb444ad935c8c0f7aed27b7,500,0,0,0,0,0
2023-05-09,dc387bb1277b40f2a1e6f4bfd9afb6ed,500,0,0,0,0,0
2023-05-09,b5993bc20e334bafb36eb3e35ff75238,500,0,0,0,0,0
2023-05-09,11f88f69acf543e0a8b975a7c8497123,500,0,0,0,0,0
2023-05-09,c38be5ced3a8422b8e1d86c91af5391e,500,0,0,0,0,0
2023-05-09,6269b65eb983494298184543cef15659,6136,0,0,0,0,0
2023-05-09,2c53973d1b6f46ac93d9c6a726b5f9a7,8185,0,0,0,0,0
2023-05-09,a84d000afdf34dec86e0850da5066c56,6145,0,0,0,0,0
2023-05-09,43cbc2c98cf74fbaaadd0949b8f8aa0b,6147,0,0,0,0,0
2023-05-09,9ed33a12b2ff46aabf1136be9585a6f3,6407,0,0,0,0,0
2023-05-09,0087688b33e94120856e7e871e31734e,6152,0,0,0,0,0
2023-05-09,29ac3b661456423ca90d75c6a32485de,2604,0,0,0,0,0
2023-05-09,18cf65f2ee5746ef8567a98f4318bc64,6447,0,0,0,0,0
2023-05-09,d452a75685de46b8a840f6816fecc82b,6213,0,0,0,0,0
2023-05-09,9f6fde9a36ed4fc698133a388a62b7b8,6218,0,0,0,0,0
2023-05-09,d2dddd5ffb3f48ce84df8621fe706c7e,8272,0,0,0,0,0
2023-05-09,f8276c52b0ec4bb7869bcc5506a12592,6226,0,0,0,0,0
2023-05-09,57d053ca3a164e04b8b14b516c671e27,1110,0,0,0,0,0
2023-05-09,a44ae53f05cf4a688347e6cfba23ccb4,6230,0,0,0,0,0
2023-05-09,61c39ccd0e264d4299be26d34f6383ae,1111,0,0,0,0,0
2023-05-09,b49f8f76ad8d47cf953d43037877f997,1116,0,0,0,0,0
2023-05-09,5a514e9548054348bda1c849abfb6d58,1120,0,0,0,0,0
2023-05-09,8dc6c535d76a400a91aad264afa979a5,1121,0,0,0,0,0
2023-05-09,76d84687963544e4a9b5b70f080a0dee,6248,0,0,0,0,0
2023-05-09,581236ea880043cdbe7fa82c29ed9de6,1133,0,0,0,0,0
2023-05-09,8a89dfe8b2ff4bc6b5235c1bee2654c4,6253,0,0,0,0,0
2023-05-09,afb499f445f34517956d2b05c2dfde2e,1134,0,0,0,0,0
2023-05-09,f3f615c01c044910864f9ce1f4404413,1136,0,0,0,0,0
2023-05-09,5a962b91f6fb4bb6b603aaf811a5f85c,1142,0,0,0,0,0
2023-05-09,20a18f4e5f1249f2b0b56b3760caacc5,8074,0,0,0,0,0
2023-05-09,b85f9c2cd3f841c882b309d14bdbf45b,8096,0,0,0,0,0
2023-05-09,16c100de43654b808e9357d5cbd14055,6307,0,0,0,0,0
2023-05-09,b2d8d69a1ad6402a9c5db02a0b3edb7a,8107,0,0,0,0,0
2023-05-09,d547e71e6d9d45efbcbb9ed1349ab5d2,8110,0,0,0,0,0
2023-05-09,89996bdba6cb45fe96ab826650ae2601,8630,0,0,0,0,0
2023-05-09,6481be4799e442eca5038b6f9b2069dd,8124,0,0,0,0,0
2023-05-09,c4987dc683674fcc90b826e08c104ec2,6342,0,0,0,0,0
2023-05-09,26c71aa5b4a4429097b944ea9741b596,8142,0,0,0,0,0
2023-05-09,4b49cf5758d0491aad24c70d0e24fc86,464,0,0,0,0,0
2023-05-09,ed512ea16dcf4928af49348471e8ce81,6112,0,0,0,0,0
2023-05-09,a840633919c94df1bdf30f57940bfd38,1000,0,0,0,0,0
2023-05-09,5d032be517eb4940b48f6a1af72e2ec7,1000,0,0,0,0,0
2023-05-09,08106ae238a648dcbce60d8e94671c8e,1000,0,0,0,0,0
2023-05-09,6c94ac30d57b4fc282292991d6c01fc6,1000,0,0,0,0,0
2023-05-09,75bced63037c4d89b7cc4fac2f22e18b,1000,0,0,0,0,0
2023-05-09,068b924ae8c24cb599c09557edc3d8d5,1000,0,0,0,0,0
2023-05-09,9f5ff306601d4052b0e151e1040c1e74,1000,0,0,0,0,0
2023-05-09,93c6d3bd9c944d05a225ffbba09175d2,1000,0,0,0,0,0
2023-05-09,4c8d5fcee49d44db8601641960eeb288,1000,0,0,0,0,0
2023-05-09,61d98b884f1946e78e2a026c4e264a4c,1000,0,0,0,0,0
2023-05-09,9a407a74e0d24950b7b478c64bd52146,1000,0,0,0,0,0
2023-05-09,55adaa02304243e881a13ea352d44fd8,1000,0,0,0,0,0
2023-05-09,b4b5c6026c504e0aab058b2b5a44a079,1000,0,0,0,0,0
2023-05-09,ebae6702e0f04585a221f0f627504dff,1000,0,0,0,0,0
2023-05-09,8818929ce6bb4def94b23109ec0187ce,1000,0,0,0,0,0
2023-05-09,0519f296556045bc9f161b4aff284e96,1000,0,0,0,0,0
2023-05-09,83978ae2f94f410bb616d601179cbeae,6385,0,0,0,0,0
2023-05-09,e6e9b7187aba44cfbc8c11f8cde2bdf1,500,0,0,0,0,0
2023-05-09,9a88e6a9531b49e5b9ae5dbba271273a,500,0,0,0,0,0
2023-05-09,237d29f265dc4ccebd6a399005d57b8b,500,0,0,0,0,0
2023-05-09,f5088d96f2ab4c8184f1fb9e60ef3e02,500,0,0,0,0,0
2023-05-09,5e85736a26be405bb27168780171c9f9,500,0,0,0,0,0
2023-05-09,e07a2a3dd5fe4e78b6fa10f0564ae12a,500,0,0,0,0,0
2023-05-09,50dc0a5764774d17b4249fcf1ce019f4,500,0,0,0,0,0
2023-05-09,0c29a91d60fd48269dfbc20fc62f5517,500,0,0,0,0,0
2023-05-09,5d3b050c3e0c44d5b7b2576702d9abc1,500,0,0,0,0,0
2023-05-09,998735f6b0a547889a5214db5a3830cb,500,0,0,0,0,0
2023-05-09,4373e2e8f0324c138742423ba19941cf,500,0,0,0,0,0
2023-05-09,6e157dc6950a490a82e0db85f58d18af,500,0,0,0,0,0
2023-05-09,1067bd281ad94504ae56df0e74f4ae62,500,0,0,0,0,0
2023-05-09,87c3bb0f1107465280c020130a9f3563,500,0,0,0,0,0
2023-05-09,452ccc745e964719bf743f80213fd26a,500,0,0,0,0,0
2023-05-09,7a2651c9c5ff4f0a99ed4700ed27f624,500,0,0,0,0,0
2023-05-09,5abd8ad3649b44ec9a3ea38e2228be96,500,0,0,0,0,0
2023-05-09,e0df8a7aeb7547389db4680fd5363112,500,0,0,0,0,0
2023-05-09,9e7e1e35350043a099257def9ede80d5,6132,0,0,0,0,0
2023-05-09,37dda89bdb8e4ef39dacbd80eae0cd3c,6132,0,0,0,0,0
2023-05-09,e861f5dd7c724d05b64278372643b745,6133,0,0,0,0,0
2023-05-09,63a6224db4b74cf4bd6025b21e00839e,6133,0,0,0,0,0
2023-05-09,63f2822d67744cdc88373eb18bd21553,6135,0,0,0,0,0
2023-05-09,21c7a01aab8545368e23ea3534e19f6c,6665,0,0,0,0,0
2023-05-09,11b3489a4c9148d4a39a20c2ca4caddf,8220,0,0,0,0,0
2023-05-09,388d83ffca3f4c21a273733448bbe645,20509,0,0,0,0,0
2023-05-09,e43c9818b6a346449ed280a3ce0e50e0,6453,0,0,0,0,0
2023-05-09,37908533f6904dc5ae8a2abe2f7b4fe0,8248,0,0,0,0,0
2023-05-09,abb3ad815c4643da9143e8af4f3f7fdc,1117,0,0,0,0,0
2023-05-09,3a138fa891834d6cb7fb0d6ae06418d8,1119,0,0,0,0,0
2023-05-09,82078a69887c4b59b3f02c3b87710c1f,6240,0,0,0,0,0
2023-05-09,272136a32e6f4c089bce3c965fd89935,6243,0,0,0,0,0
2023-05-09,f5fb9f58571744d68909800a1acddc1c,100,0,0,0,0,0
2023-05-09,fbd001ca2cf2424c857557586a8019b6,100,0,0,0,0,0
2023-05-09,fc1673d91d124c28af185a57e3696289,6000,0,0,0,0,0
2023-05-09,46fd2ab101d6496b932fbe6a498c2b46,6256,0,0,0,0,0
2023-05-09,790a1f51a4db45e7b0bc119ef4663c28,1139,0,0,0,0,0
2023-05-09,5d80dd884b4f405d8f371873e56c56c0,6515,0,0,0,0,0
2023-05-09,84ccb69c3a8e44ce83004f815fcba25b,633,0,0,0,0,0
2023-05-09,08f3322014e4428f986cfdf4467b4b19,6010,0,6000,0,0,0
2023-05-09,ff94e1fbce67404d8e5160ce02d5fb4e,8317,0,0,0,0,0
2023-05-09,a980fc3f20494bcf948747f383fce4f7,6282,0,0,0,0,0
2023-05-09,b3aa2b9d77c747afa942004564bbe002,8074,0,0,0,0,0
2023-05-09,73efbb47345648f394136d9b947b8a2a,8081,0,0,0,0,0
2023-05-09,57073308acd14bc2bf1f4e06000f0e9a,8084,0,0,0,0,0
2023-05-09,cabb9f621ace4904a1e15613691c1df5,6294,0,0,0,0,0
2023-05-09,51c21f3d380a4c52a90c448b2734bed8,8112,0,0,0,0,0
2023-05-09,9a7ec04930ec445682d3b503e7005b01,18377,0,0,0,0,0
2023-05-09,81083be0969c4a1da5cb88274137aa40,8143,0,0,0,0,0
2023-05-09,965cae1f77c5486787cc6e3c0c51c119,8144,0,0,0,0,0
2023-05-09,9e7e40ee8725425884b469358bfec99a,8144,0,0,0,0,0
2023-05-09,8f9da05321984f769748165b25e9c30c,6106,0,0,0,0,0
2023-05-09,13d26e0a91164a2ea07a11b5bc78c771,6107,0,0,0,0,0
2023-05-09,7145b23f9f814f579e417e70b4401c7d,6114,0,0,0,0,0
2023-05-09,8c6d6d029ce241ffa8d39b535b305539,6115,0,0,0,0,0
2023-05-09,719845f1fca5427d9570821b5df62764,1000,0,0,0,0,0
2023-05-09,3ab19fb9677245f583017106beffbb9b,1000,0,0,0,0,0
2023-05-09,7833ad9c71fc4fcd874f0574b3283330,1000,0,0,0,0,0
2023-05-09,982903edd0004043be56834aa5cc003c,1000,0,0,0,0,0
2023-05-09,2dad2510c2c340fc86868e1af12c8189,1000,0,0,0,0,0
2023-05-09,2b18f5c2c1f74520b0b73440e34b2d72,1000,0,0,0,0,0
2023-05-09,55d00f1803104ca4b6226cd8d82b1661,1000,0,1000,0,0,0
2023-05-09,04bab2c3a3124d7cab5d1c2bf56a53f7,1000,0,0,0,0,0
2023-05-09,227ca5ede4284c6884f00684b47946e6,1000,0,0,0,0,0
2023-05-09,19781405931b4dbb9860a1b2e5b85a68,1000,0,0,0,0,0
2023-05-09,307269d9610e4ea9b84cb1d1c2f9cd5a,1000,0,1000,0,0,0
2023-05-09,458ab9aebd354d8d9fbaa119985d5067,1000,0,0,0,0,0
2023-05-09,6b2cece5d3904e7fbc0b1a0c89d7b2c3,1000,0,0,0,0,0
2023-05-09,eb2d9b4257734c0494cf49ec19250b23,6379,0,0,0,0,0
2023-05-09,fc58b81fcd184351a488ee67b5d3ad5f,6129,0,0,0,0,0
2023-05-09,638c35462baf434c82e7abe2aff92392,6129,0,0,0,0,0
2023-05-09,ded71705b1174e088aafba9de5083e66,500,0,0,0,0,0
2023-05-09,841984d0e5144f768e9e2f7f5abeef9e,500,0,0,0,0,0
2023-05-09,aec7128f936944b9b523c4deda586831,500,0,0,0,0,0
2023-05-09,bb46f1417ef049c88898c657ad1ba7ff,500,0,0,0,0,0
2023-05-09,ddd4c160e2ad469496a140680a26cc0b,500,0,0,0,0,0
2023-05-09,444c38b0e1744271b99f45533b4c7ad0,500,0,0,0,0,0
2023-05-09,c0bf2dbe1ef5465a94aed14b6abd8c49,500,0,0,0,0,0
2023-05-09,a3895d5275864f0faea94fd0a0a5df74,500,0,0,0,0,0
2023-05-09,42891a6ff1a848fdad549fdad3c8142e,500,0,0,0,0,0
2023-05-09,07ce74698d814e93be685a1f74f78429,500,0,0,0,0,0
2023-05-09,586c7f72166b4449a3047cc2a47b2884,500,0,0,0,0,0
2023-05-09,b0f181466a764942be77164bf2600496,500,0,0,0,0,0
2023-05-09,30266bfb7cc546239598d13d08b2dc32,500,0,0,0,0,0
2023-05-09,2d7d98d9a15d49c7acfd496db1b52782,500,0,0,0,0,0
2023-05-09,c92b712a751e44b79a9a47ef38c620e0,500,0,0,0,0,0
2023-05-09,10bf289b76cd47f5b82f277b896c6eca,500,0,0,0,0,0
2023-05-09,f250b04acea340e082eb661bb13807be,6390,0,6390,0,0,0
2023-05-09,078831b815b9406cb17f0e82c6164fab,6655,0,0,0,0,0
2023-05-09,231468cec7f245d3923ad87472b7595a,1282,0,0,0,0,0
2023-05-09,023d03eb35d0413e9e2b7801b8d49771,6148,0,0,0,0,0
2023-05-09,b2efe1a34d8e4f078ff3179b84fa992e,8214,0,0,0,0,0
2023-05-09,bef0657c680744f593673e04419f881a,1104,0,0,0,0,0
2023-05-09,7247c39a628244a0a15cc2aa166c9a8f,600,0,0,0,0,0
2023-05-09,6d730284108f49ada51e6e3bb9e36136,1121,0,0,0,0,0
2023-05-09,c73ccb6f270b4850b47754acbabcf689,1122,0,0,0,0,0
2023-05-09,259bfa2f9bd343519b3803329364f4b9,8298,0,0,0,0,0
2023-05-09,b535742a482e4650b0c484da9dce3dff,6252,0,0,0,0,0
2023-05-09,4b443523147145609361b2efd0aaedaf,6000,0,6000,0,0,0
2023-05-09,9d61045d9f2c449dbf3dacfcb7a2fdc2,6257,0,0,0,0,0
2023-05-09,dd6d4518ed7a42a8a32c1f2f4b1a3e84,1138,0,0,0,0,0
2023-05-09,359b0f4656ab46ab80429a9884e03124,1141,0,0,0,0,0
2023-05-09,301794647b5546f882153920925117a2,1141,0,0,0,0,0
2023-05-09,41b91ddafd54494c9e8e0e8261359922,6262,0,0,0,0,0
2023-05-09,fbd9fc21bd224d48b1d2c821e7161d07,1149,0,0,0,0,0
2023-05-09,a1833548b313437a920b34b54e30c14e,6542,0,6542,0,0,0
2023-05-09,d1660f5a0c7c464db578cd72a3ddec32,423,0,0,0,0,0
2023-05-09,1236cc4862484114ae37cfacc3e1cae9,8109,0,0,0,0,0
2023-05-09,de653b6416ed46d49eb1b45501a786cd,8110,0,0,0,0,0
2023-05-09,5198ce4116804db0acebf97b639d1912,6326,0,0,0,0,0
2023-05-09,53eddd09cf834431bb32e39747d1bc2c,8119,0,0,0,0,0
2023-05-09,eef06a7f112d4b14b141e97fd0cb4ca9,8647,0,0,0,0,0
2023-05-09,4374ca910af54ac497c7711307555cca,6101,0,0,0,0,0
2023-05-09,27e4112d108142b48629c0b9ac822da0,6101,0,0,0,0,0
2023-05-09,7e22c57f5e69449cb115d84e967dce9f,6101,0,0,0,0,0
2023-05-09,877428192d1c494397d5badeab1657af,6104,0,0,0,0,0
2023-05-09,dbdd824f9e9a4ea0b8e0a2ab5af20452,6105,0,0,0,0,0
2023-05-09,cbbdf1322ed84726b618f6ee51942d63,6361,0,0,0,0,0
2023-05-09,256679c6bf4e4244a40642cf37c55ba1,6109,0,0,0,0,0
2023-05-09,9da5cab9244c45a88f6c7dc26f080d60,6373,0,0,0,0,0
2023-05-09,00da0bdf3397485d889e2cfd0e807f50,6373,0,0,0,0,0
2023-05-09,3dff9605376d47f0a888d0b1d7af4295,6118,0,0,0,0,0
2023-05-09,3b83acd04732440b954a11f01214415f,1000,0,0,0,0,0
2023-05-09,86cece79c526494494fc0ac67b60b946,1000,0,0,0,0,0
2023-05-09,ffaee60513104cd7a99796cbeff47fca,1000,0,0,0,0,0
2023-05-09,a9ab5da0996a429a849adeceb9976d9c,1000,0,0,0,0,0
2023-05-09,e5395bbd353a43d9824879886e9612d1,1000,0,0,0,0,0
2023-05-09,546902de6df04253886c0fdb22b9a83c,1000,0,0,0,0,0
2023-05-09,8023c179d43049f7852ee3d425cf9542,1000,0,0,0,0,0
2023-05-09,ee5de1eab6dc4f94b7b11b4010a6dd56,1000,0,0,0,0,0
2023-05-09,3feeae3543a24525940245e8d1d1c278,1000,0,0,0,0,0
2023-05-09,6208486f3fb64a4c95f86e17243eaba3,1000,0,0,0,0,0
2023-05-09,11bc0fb8b32543549d830493d29a89b1,1000,0,0,0,0,0
2023-05-09,036ecdf3d1ac4b379721137bd8d1499e,1000,0,0,0,0,0
2023-05-09,2de6a0d63c1d42fea8b04d4eaefe1a16,1000,0,0,0,0,0
2023-05-09,efd59cd0ba874e79bd192fafc9a1cee9,1000,0,0,0,0,0
2023-05-09,26d5ceccab1c40959b5828d80b2118ef,1000,0,0,0,0,0
2023-05-09,a7494e520f7948ca8629cd48409f9052,1000,0,0,0,0,0
2023-05-09,75387480df7e410e8e62a6b893ac17ce,1000,0,0,0,0,0
2023-05-09,8f20d176c8b441ed950dfdff78c58b1e,500,0,0,0,0,0
2023-05-09,e29dff96870941d6acc9d6bbd5566e84,500,0,0,0,0,0
2023-05-09,1aa4eeeeaf8746b2a7bf407b452193e2,500,0,0,0,0,0
2023-05-09,bee5b1f6e0304545bbbbc91b5fae5d18,500,0,0,0,0,0
2023-05-09,4d97eda3352543678a7199fc72c73d17,500,0,0,0,0,0
2023-05-09,5ce1e11460a541b38d688e1f51d7e895,500,0,0,0,0,0
2023-05-09,c9acb071015048958b9a0662f55e68df,500,0,0,0,0,0
2023-05-09,94adf91abf8146e49015fac353b7d6e2,500,0,0,0,0,0
2023-05-09,a5ff8d33f0374d6290267c99fc456379,500,0,0,0,0,0
2023-05-09,792a8eb351a94b3291940c2535a63a41,500,0,0,0,0,0
2023-05-09,1bc155bd37ee44cc91d6f47a7bccfcfa,500,0,0,0,0,0
2023-05-09,9e2be075a450487f99e3c8f521de82c1,500,0,0,0,0,0
2023-05-09,29e2f176e5544380ab4a788d3fc3fd15,500,0,0,0,0,0
2023-05-09,b012d77fa89342558485132a546f4253,500,0,0,0,0,0
2023-05-09,ab5e4712d18d461f87d79cbfabd7aa9f,500,0,0,0,0,0
2023-05-09,828e9070fb57425f96e325f1becf4ce2,500,0,0,0,0,0
2023-05-09,b3e87500a78e4fddb5109f2776ab33ee,500,0,0,0,0,0
2023-05-09,ec03bce7252848eea5b2374b5809e66d,500,0,0,0,0,0
2023-05-09,ed3f0c892be64da3b432938c82a3e409,500,0,0,0,0,0
2023-05-09,1974bf996437410482e7816a06b83dfb,500,0,0,0,0,0
2023-05-09,02047e3d69ee47b7832a1898487690ed,500,0,0,0,0,0
2023-05-09,63e62c40fece4cee811b8e97f0944a8d,6136,0,0,0,0,0
2023-05-09,ba27fe82d8d546708c13e1d69be6629e,6142,0,0,0,0,0
2023-05-09,1254a86a9a1b420fabea6557cb1382e8,6142,0,0,0,0,0
2023-05-09,23c7f8ba3aa44040b7f34b07279e5118,6148,0,6148,0,0,0
2023-05-09,6e6df92eae754bc9aaca0dea95db600e,8206,0,0,0,0,0
2023-05-09,072c63ec1d1648ab84683a5bf870b1bd,6166,0,0,0,0,0
2023-05-09,2090bd6db194426d9ca0cdd9754ac503,6423,0,0,0,0,0
